but months they flying the bank authorities and raghuram rajan had sent the notice modi but due @hrs service per day without sleep modi cannot see them within time btw they were not allowed fly out but who allowed them for one single day secretly,1
haha think your general knowledge very poor than why foigren country didnt allow modi before years back visit any country becoz they seem him terrorist and that time was and not noly modi your yogi present time not able any countr,-1
probably those ones want modi win,1
unless modi bjp win least @ seats congis cannot guillotined ,1
promised done modi also but what happened years been passed bjp been failed fullfil their promises,-1
its really great places visit and explore guys ,1
hater your modis war and hate mongering page somewhere else get lost,-1
modi already giving lac for medical lac for house for farmers— total approx @lac they why for bluff @k pappu,0
seems new place enjoy with friends ,1
actor madhavan offers support modi urge voters cast votes elections gets trolled liberals ,1
day pulwama attack airports were given him aur hal govt company hai issue cheen @ crore rupees modi ambani pocket saal diye,0
its all fine sir also really appreciate our shri modi,1
modi has already uplifted the poor only the total population poor which poor does promise give the money ,-1
you quoting these people clearly depicts that deep down you also realise the difference between modi and the rest get over your personal gains vote for ,-1
don’ like modi’ proposed payment the farmers don’ like eps free cash tamils but rahul’ proposed guaranteed payments families year after year orders magnitude more than the above ,1
producer sandip ssingh sing namo namo song for the film narendra modi more ,1
rahul gandhi far more better educated than modi who still denies rti about his academic achievement,1
another thing that pretty delayed already sermon the pint gupta how congress and modi are playing fiscally irresponsible populist games,1
wow the irony dies every time the called liberals and the left try shut down the freedom indians who support and respect modi one does bullying and killing freedom speech better than pseudo intellectuals and liberals india and they blame modi for ,1
governor shames his office kalyan singh openly backs modi ‘karyakarta’ for bjp’ ‘kalyan’ join india upfront tonight @ ,0
wish sticks one number this one number day that modi gave the “rich” really confusing small brain,-1
tightend reply for perfomence action for public welfare ,1
 just love his dedication biggest campaigner modi ,1
sir cant wait till result pls let knw modi aayega ,0
modi there constitution india all other institutions have value same was happen nazi party the time hitler ,-1
had beef biryani and slept asaduddin owaisi attacks over pulwama ,0
narendra modi jumla man enjoy his fake speechesthis time congress going win elections doubt ,1
dear modiji @ article published today @ leading kannada news paper vishwavani very happy inform you that @ article about you your achievements article dedicated you namasthe  ,1
why dont you announce this scheme upa era year regime fear lose @ election may reason behind this one trust you want modi again,-1
you can ask him not modi gives interviews often,0
@ crore population crore par simat gyeaise congress flop promise karti hai modi @ crore vote and congress crore may opposition with congress gayi ,0
modi has delivered more than promised myopic blinking eyes cant see has earned enough goodwill people determined return him @ gandi sharad akhilesh mamata will get stuck mangers dog manger policy,1
hai modi minister oho she another chor hai ,0
anything good then done modi anything bad thakela modi kya kya kalega ☺️ ,1
just like modi remembering chowkidars now ,0
narendra modi gov providing @cr funds the poor farmers under different welfare and empowerment schemes exposes the bluff proposed now cong ,-1
modis slogan has been lampooned subramanian swamys casteist brahminical remark what has said essentially means modi beneath him social stature imposes himself such lowly people,1
this election not fight for power but for the soul india itself our most cherished values — secularism diversity and pluralism are under attack exclusive interview for ,1
bjp modi sarkar spent much time publicity and dramatics including time social media they would have really worked with whole heart atleast today would not have begging traffic lights,1
better than modi giving money ambani nirav modi,1
only after @ will think anyone replacing modi till then dont waste your time and our time,-1
see how skeptical about every move that modi govt has taken but within hours cong announcing this scheme all praises for subsidies indeed have very bad effect the economy might well take job inc why trying fake intellectual hypocrite,-1
citizen india stop being fooled congress party modi laao desh bachao,0
hope this woman finds the help that she needs the modified bhakts who are replying her arent helping her feel any better either ,1
small suggestion everyone think before vote vote for development vote for modi but must ,-1
this govt the root cause for increasing unhappiness indians since the only happy people are leaders and their supporters,1
the schmuck planning install the potato machine aalu daalo sona nikalo hope citizens behave wisely reelect modi,1
children are hungrier modis india than kims north korea via ,0
modis the new index fame,1
asaduddin owaisi attacks modi over pulwama terror attack ,0
the great gujarat model govt has asked staterun banks rescue jet without pushing into bankruptcy people the govt told reuters that narendra modi seeks avert thousands job losses weeks before election ,1
hes clearing fake news against narendra modi you should glad,0
the average money that the modi governmen paying rs@ annually against rs@ which the congress now seeks promise through the dbt mechanism ,-1
have not received even @ from chowkidar modi last @years,0
modi complete and utter failure,-1
agreed but why bjp seeks votes the name modi while can not much can not asked for,-1
lok sabha election @ live congress delegation meet eci over release modi’ biopic ,1
modis slogan new india,1
modis pictures ’ boarding pass airline says looking into ,0
sidelined bjp from poll fray shatrughan sinha hits back with @men army jibe india news ,0
not biggger than modis joke@ lakh ,0
dude show the proof where modi said will put @lac,0
the cricketer responds modis request ,0
alsoif modi govt giving @ one can sure that will received the beneficiaries,1
thats making unemployment this harmful for huminty,0
when comes election each vote asked the name modi when the question crime and imposing rule law come what bechara chowkidar modi can matter state keep ,0
@ per month says @ per year which greater scratching their heads @,1
haan toh chowkidar kidhar hai black money dikhaiye petrol and rupee rates are sky high antrary modi said before @,-1
have appreciated more than real soldiers party modi called ignorant situation neglecting bhumihar brahmin completely not understood dont need any bihar,1
modi gave shit,-1
simple google search you see the black money recovered was not much promised but still some were recovered upa did not sign real time data deal with tax haven swizerland nda did ,-1
and its too late now crying over your planes you should have thought that before listening your hate and war mongering extremist hindu modi have you seen how has changed his attitude they all come their senses when they get kicked their backside,-1
dear shri modi siryour unrelenting passion for strengthening democracy this country totally and completely supported and will not just honour and privelege but ardent duty assist you this endeavor thank you for personally reminding ,1
nobody can defeat prime minister narendra modi any attempt ,0
with the around the corner the prime minister has urged the nation vote his endeavour get the youth cast their votes modi reached out the whos who from all sections the society through the campaign ,0
watch congress meets demanding halt narendra modi biopic targets makers and actor film calling political venture ,0
shri blog prime minister narendra modi already giving poor much more than what the congress promises ,1
modi promised rs@ annually farmers budget bhakts great move modiji dil jeet liya yaarthis will empower farmers rahul promised minimum income guarantee rs@month every poor citizen india bhakts sala mufatkhor bana sabko luta desh paisa ,1
another feather the cap modi govt imf terms india the fastest growing largest economy,0
spoke hindisena deshwasion liye ladi mere liye ladi “ and went add one party can claim credit for the success our sena modi shah stop the noise that only you care for this nation and others are anti nationals,-1
nobody can defeat prime minister narendra modi any attempt,0
yes modi has given more the bankrupt nimo anam vima etc you consider them poor now,1
that irrelevant wins though right that buys him another years loot who remembers what congress pledged @ only modi held account this @ all over again,1
all the more reason vote for modi now ,1
after modi hatao completely backfired now congress again backs pavilion  ,1
have the best product for modi endorse ghantas viraat hindus bhi khush,1
but modi shall comment politicise every trivial state issues ,0
about start his second term after full years ridiculing for years rahul figures out the importance modi jis’ zero balance jan dhan accounts ,1
yes modi written love letter imran khan and eaten nawaz shareefs biryani really need prime minister not chor chowkidar salesman ,1
such was condition finances govt during upa now @ rahul gandhi feels india has enough money pay @ everyone every year how the situation from money surplus money has changed due congress being opposition modi govt power ,-1
announcing this proposed scheme what rahul gandhi fact saying that during modi govt financial position has become good that could announce this scheme announcement this scheme rahul gandhi accreditation admission good work modi govt,1
now modi govt doing good work then why should anyone fall for this scheme vote for congress ,1
finding his modi hatao slogan total flopjoker pappu switches@his grandmothers slogan garibi hataoa pure jumla slogan cant implemented from khandani chor,1
congress policy has been keep the poor poorgaribee hatao action but slogan modi has taken steps for permanent solution for kissaan labourers poverty took care middle classes congress promises everything but nothing rather harms economy karz maafietc,-1
whenever and wherever gets opportunity has sling mud modi cheap behaviour,1
each state election was contested referendum modi raj the likes even said that each bazaar samiti election showed how the modi wave remained intact but talk protecting lives citizens and look pai back away typical ,-1
noone bought the ticket then who was chanting modi modi,0
nooo absolutely not modi joke you have any doubt that,-1
from ‘policy paralysis’ @ ‘fastest growing economy’ ‘bright spot’ during @ this what india achieved under modi govt congress wants wipe out this all elected power with which cant even deliver ,1
modi sarkar last years electrified just the villages and there records families got electricity,0
hope the liberals the usual opposition for too like the usual modi things and stay home ,-1
@ governor shames his office kalyan singh openly backs modi ‘karyakarta’ for bjp’ ‘kalyan’ join the debate and tweet with ,0
whatever aint cheerleader doesnt lick politicians these modi modi chanters are the biggest traitors who want wash out all issues murdering peoples conscience with their group psychology modi aint even worth clerk you talk him real criminals,1
sure cong will deliver its scheme much better than modi modis performance record delivering his schemes are worst,0
jaitley unidirectional rahul attacks modi due lack talent and with bias modis competency attacked many including ansari man mohan singh etc what the reason for this due lack reason,1
basically congress raga has accepted that indian economy very good shape unlike earlier targetted that economy was collapsed modi people should atleast now realize how bigger the raga lier ,1
excellent tweet suvojeet modi govt wasted years which could have been pro growth years with international oil prices lowest levels but this modi govt wasted dividing people otherwise many bpl people under bpl could have been elevated better living ,1
not mention modi’ closeness with the most corrupted politician nawaz sharif dono milkar loota hai,1
need the hour not prohindu leader but anti muslim leader,0
gujarat bjp minister dares consume poison will there outrage only mani shankar aiyar dares modi the same  ,0
hey arent you the same moron who had said that modi becomes pmpak intruders won’ dare cross borderwill you tell ppl how many times terrorist crossed our border killed our soldiers last years now fooling ppl modis lover letter pak imran ,-1
wohi luckily had vajpayee and modi goverment for some years else @ hojata,1
will putting the beautiful grand piano james’ good use this friday the @th taz modi and izzy flynn take the stage for piano day @  international… ,1
modi the most powerful india has had the last months kya rajdeep babu kuch bhi ,1
senior bjp leader calls party leadership ‘gujarati thugs’ asks ‘have elected pradhan mantri prachar mantri’ singh added usuldar his twitter name ,0
sooner journalist will demand for pakistan law order modi jee,0
mallaya got bail out plan songhs time and was the case neerav modi singh was sensible and said oncemoney not grow trees but this halfwit economist yoursmay god save congress,0
hrithik fan vote for modi,0
indian serve our mother land honestly carry spirit fatherhood god brotherhood men respective modi showing path one nation theory get all success every fieldjaihind,1
the average money that the modi government paying rs@ annually against rs@ which the congress now seeks promise through the dbt mechanism ,-1
don’ stoop low defending criminal politician like modi time time again you’ proved that you’ small minded bigot ,-1
exactly defensive leadership days are long over,1
none safe from the left alleged liberal brigade they voice support even just appreciation for anything done modi and they attack like pack hyenas disgusting scumbags the lot them,-1
dont know about raga but myself weak maths can you tell rs@ crores bigger lakh crore almost lakh crore worth loans written off psu banks last four years modi govt said rajya sabha ,-1
more time for poor people produce more children money will transferred bank opened modi govt,1
how you think modi will counter this narrative doing more vikas,1
guess its the hate towards modi reflecting maddy all for spreading the word hope doesnt quit from twitter coz some nonsense ppl ,-1
percent people country honestly paying tax anybody wants implement the this scheme then money should given poor  small amount but modi governent already doing much for poor  this not right time table economicaly poor will become lazy,-1
yeddyurappa reacts exclusively tv@ hassan lok sabha polls modi wave hassan manju video link ► ,0
@th brics summit has started xiamen china with group photograph leaders the five countries brazil russia india china and south africa and was preceded warm handshake between prime minister narendra modi and chinese president jinping stronger partner,1
dear sardesai please run campaign where decare modi dictator give him absolute powers for year two then see you war crime done not federal state state has too many powers,1
doctor ground reality different though many people favour modi they will vote for shetty only because they know only help bringing good rates sugarcane etc,1
promising empowering the poor promising nyay all modi did these years was nyay his rich friends ,1
who knows another jumla the year @ modi fooled the people with similar jumlas people are losing faith politicians that why this types questions arises they promise something does different after coming power,0
giving free bees economy spain was shattered much that govt which came power declaring such free election gifts fell the new had make many reforms for bailing out crisis like our modi brought gst note ban overcome scams ridden economy ,1
the qualities our modi shares with trump are stirring division hatred and tearing apart the democratic fabric ,0
people raibareli still like sonia gandhi sponsored garibi over modi led development programme,0
whats this about link with modi,0
haryana bjp govt state and these conditions wah modi wah,0
citizens says dbt the most successful govt mission last years find out more citizen puls here ,1
why modi back india and not tour same reason,0
nhi targeting modi thats ,0
isnt the modi toadies that are causing the havoc the entire country course why would modi try reign them his power derived from them,0
study shows narendra modi engaged celebrities increase his twitter visibility the asian age ,0
there picture modi boarding pass just travel and did not pay any attention,0
only the direct benefits under the modi regime seem only ambani and adani ,1
when rahul gandhi promises something make sure that full fill that promise remember days promised for farmers loan within @days full filled that its not modis jumla its rahul gandhi promise ,1
pai your argument that modi and rajnath singh cannot protect the citizens the country from internal lynchings but can protect from external harm even bjp governed states hmmmm,0
good want modi remain for life ,1
will not vote for modi because not want people shit roads not want educated people sell pakodas make rs@ day not want produce kids who say std that triangle has sides,-1
after using india post indian rail now shameless using boarding passes too get votes wonder will stop using any indian asset for fulfilment personal ambitions ,0
agree @it’ auto modesurviving day day had shah and modi not played games madam would have been the again,0
how much modi wrote for croni capitalists ,1
courts act the basis evidence collected investigating agencies courts are powerless agencies dont their job its just plain stupid say modi has role play this matter ,-1
hay told you tpr going high you becom devotees faku modi,1
has india been short changed its parties the regional parties and congress has made the country sick like plague now its sad see the the expectations with modi also going down with rampant corruption and shameless casteism promoted amit shah are banana republic,-1
thats why people like you need come out vote for modi ,0
the same way modi gave @lakhs every citizen,0
sure modi has strengthened democracy imposing illegal presidents rule states which were later overturned the using the dance their tunes esp during gujarat elections dismissing cbi chief illegally buying mlas operation lotus yes you are right ,-1
gut feel — the poor arent going fall for the lollipop due trust rahul and narendra modis work the extent congress expects and middle class will rally behind narendra modi because they know theyll victims tax terrorism,-1
you are the only patriotic individual with identity chowkidhar and illogical modi bhakt figures and statistics are irrelevant the failed demonitization gabbar singh tax failed balakot mission speaks high your fake chowkidhar modi ,-1
appeal all hard working save nation from becoming venezuela just for self proclaimed prince impossible dream vote kar narendra modi appeals everyone during tweetstorm ,-1
one and only narendra modi,0
sir that must have reminded you give anti modi tweetbtw what’ your opinion your candidate saying pakistan jindabad,0
congress trying eliminate modi pushed more people unemployment and poverty,1
when modi declares surgical strike when rahul says note for vote for bootlickers,0
modi the best ,1
abe gadhe kejri modi was for last years why didnt suspend constitution and become dictator all these years was waiting for your permission dear iits please dont insult yourself graduating such duffers,0
thackeray has said openly they want modi leave that,0
thank you modi have received ,0
courts actjudge the basis evidence collected investigating agencies courts are powerless agencies dont their job its just plain stupid say modi has role play this matter,-1
himachal its though congress has still declare candidates nothing can said but could people here generally tend vote for government power state @ was exception due modi wave could @shimlamandi also but chances are less,-1
sure modi has strengthened democracy imposing illegal presidents rule states which were later overturned the using the dance their tunes esp during gujarat elections dismissing cbi chief illegally buying mlas operation lotus yes you are right,-1
uneducated bhakts can call chutiya then educated bhakts can call maha chutiya fraud schemes fake promises hitler modi said brings back every indian will get lakhs where blackmoney wheres our lakhs,-1
when modi does ’ and when your papa does “notes for vote” ,0
hai tho mumkin hai unlike modi will keepup his promise,0
dear scindia your statement modi yet not visited any farmers small house want tell you for your kind information starting build benglow for farmers,1
dont think modi have this much guts this himself knew his close allies will make him escape goat reference from the movie tum bhool pauy gauy,1
why are you ruling out most sensitive state any hidden nefarious agenda your idiot journo logic topic just oppose modi ,-1
according the indian constitution governor not supposed have any political affiliation with any party and hold neutral stance ,0
sir thats why havent seen people roads supporting rahul gandhi ever wherever gandhi goes hears modi modi more than his name thats why running away from amethi well,1
one can bash modi and his divisive politics like kanhaiya among all the opposition leaders,0
that castaaard sud kicked out without further delay just look the background picture bjp website all the official handles modi shah though its painting not all pleasant,1
modi hai mumkin hai challenge uwaiting for petrol diesel put under gst not then forget bjp @,0
will agree one department which really under performed under modi govt education first smriti irani mess ,1
mohammed was sex maniac and pervert,0
really see the video modi clearly saying that people will get @ lakh where the hell ever came with this number that quoted back then why white paper after years detailing the total amount socalled black money recovered ,1
mulayam didnt know that judiciary not controlled thats why was praising modi lok sabha thinking would savedpm modi isnt serve his praisers they are guilty,-1
how should learn from indians but you should from pakistanis guys and our prime ministers polices for peace subcontinent you know how released abhi nandan send peace message modi and other world how allowed punjabians guru nanak plz com and see,-1
rather simplistic analysis bjp govt formation may @ will almost certainly not depend congresss own tally modis game will over only when modi himself calls day people india may simple but are not moorkh,-1
sanjay hats you what brilliant fellow you are really gem only thing you misquoted gandhi instead narendra modi any how todays biscuits are earned you,1
paralympics medalist olympics medalist major indian army general indian army world cup hero lists are joining modi bring back the glorified prosperous india then its simply saying the national building govt none other than only modi led govt,-1
the subsided rates many food items and loans subsidized rates providing houses the poor providing electricity roads washrooms even the remote areas modis tenure has brought many differences the lives the people modi sir again,1
the print not worthy reading all most all opinions are written with left bias and with agenda hitting current modi govt,1
its become the habit bjp that crying past years just answer cong did nothing then how you completed studies and how one tea seller becomes the stop crying past and tell what modi govt did these years governance except crying past,-1
modi wave action most feel corruption down cost living has fallen ,1
thought modi had supervision  disappointed too ,-1
none pseudo lutiyens journalist ever gust make this kinds stories there prime times why indian media selective divided religious bases ironically have times for criticized modi but not others house full media,1
republic india news@ zee news cnn news,0
the latest announcement the congress party tested simple arithmetic then @ less than @rd the existing dbt under modi government which averages @ lakh annually what being claimed the congress party bluff announcement arun jaitely,1
worries either you are stupid lack rational understanding maybe you are just interested removing modi from power,-1
lambasting congress speaker who calls our modi masood azhar osama dawood isis joined the crowd who shout shame shame let teach them lesson ,0
and hello dude rahul remember the accounts youre going stash with the cash are the outcome narendra modis jan dhan yojana now you cant invent anything youre hijacking good deeds others ,1
indeed modi bhakt and recently felt congress video not funny mocking modi,-1
would like remind you that you arent campaigning for modi @ this @ and modi has completed his year term everything must from @,0
modi should continue indian there need for election fill rajyasabha with bjp candidates and get bills passed good elections are cancelled,1
indians have the unusual problem forgetting our bad days our good times congress government only @ hours electricity used there now get @ hours day this one reason enough for trust modi,1
surprised see people supporting person who shouted “bharat tere tukde honge” now contesting bharat’ electionsplanning parliament after supporting terrorist afzal guru pity the mindset hate modi but dat don’ hate country suicidal,-1
the party that won total loksabha seats @ swearing giving minimum income deposit @cr indians from modi htao again garibi htao jumla year ,0
seems hinting the same thing that promising the amount removing existing subsidies fertiliser pds ayushman bharat ,1
modi giving babaji thullu just now bjp minister said two thugs gujarat modi tadipaar shah,0
waah hai sakshiyat apne modi sirf aur sirf modi @ and @ wish leads this nation sopressed potential great heights,1
will difficult make people understand educated mass still asking what modi has done and how you make others understand who want everything for free ,-1
few women supporters modi office are willing support yogi for @ electionsinspite arguments against them cases like kathua unnao they say that such people are present every sephere society but have answers the silence modi and yogi,1
asks allow cricketers cast their vote from the cities they are playing ,0
congress only give vision many farmers get only @ @ there account three months but have seen modi successfully implemeted the mission ,1
good dynastic person better than criminal murderer accused who had education ppl have been conned once let’ see the verdict now good luck you for having the guts try convince yourself abt uneducated modi being good for you ,1
congress assures @ thousand rupees poor people annually whereas modi government promised @ per annum for farmers please see the difference,-1
according her modi will bold impose emergency indira done all antinational voices should jailed overnight,1
accept that your master failed create jobs last @years and moreover destroyed economy and businesses with demonetisation the rate unemployment the highest under him criticise modi first then talk about minimum income poors ,-1
narendra modi too contested from vadodara and you saw their strength @ don’ just speak anything ,0
couldnt this last years though they were the power fake promises from fake people modiji har har modi har ghar modi,-1
modi dear all come chowkidar tight slapppp ,-1
swamy seems either egoistic too smart that statementhe verymuch wise understand that chowkidar can guardian anything from small big like modi chowkidar nation and security guard chowkidar building cop chowkidar netizens,-1
arnab want answer congress spokesperson congress have avidence video proof show that shri narendra modi say @lak and @cr service they have show after question not now,0
madam doubt that your wish sincere but till the fake chowkidhars the kind modi sushma nirmala along with their ghulams the foreign ministry are place peace with pakistan mirage fake chowkidhar modi murdabad ,-1
pakistan asked and investigate the murders muslims india indians doing muslims genocide from last years begherat ghatia indian kutta modi ,0
same waythe way modi threw bones you lapdogs the called industrialists didnt bat eyelid while asking for haircuts but are now baying for blood masses,0
because modi has worked for all the said parameters,0
look closely and will find what and who kamra licks commie poster boys what likes you cant coexist with people who love modi you are entitled shove your rage where the sun doesnt shine and move aint damn thing you can about but vote against him,1
yess thugs are ruling india senior bjp leader singh expelled for referring modi prachar mantri calling modi amit shah gujarati thugs ,0
smt indira former give slogan garibi hataopast yrs congress slogan thatand now new slogan congress hataodesh bachaojumla public bewkoofna samjho @ narendra modi hai mumkin hai,1
how react smile rat not sure what cat will ,1
modi spent more than @ crore nearly his own publicity did you bother ask why waste tax payers money loudly cant hear you ,1
hello modinomicst hum karke dikhayenge announces the scheme after consultation with veteran economists the world not like how done demonisation offer lakh @ challenge hum karke dikhayenge ,0
yeah but agreed being that huge hypocrite and asshole really hard frankly admit that similarly being modi also quite hard not everyone can psychopath,-1
what did you think about modis scheme giving farmers @ per month the govt waiving farm loans,0
they congress parliament owls can say anythingit will take more than @ times become equal done narendra modi ,1
“crush jaws those who shoutmodimodi says jds mla” via  ,0
why people chant modi name each and every rally yours ,0
amid ashwin tweets special request prime minister read ,1
many many thanks you dear chowkidar such our chowkidar @ pure due honest clean and corruption free image modi will retain the india its the mood the people india tabhi mumkin hai kunki modi hai chowkidar pure hai,1
actor madhavan offers support modi urge voters cast votes elections gets trolled ‘liberals’ via ,1
madamthis not your voice narendra modi narendra modi nothing else whatever has done @years congress has not done even years this the difference ,0
work done the great one and only shree narendra modi successful,1
karnataka doesn’ have bjp followers but modi sure does leadership lacks state level which bjp has take seriously,1
know the @ delhi india ,0
masha allah ladka pur bjp bhari modi too scared him when was figjting jnu university ,0
phenomenal press conference kanhaiya kumar yesterday takes most bitter questions too head unlike modi and rahul ,1
listen this amazing personality phir baar modi sarkar ,1
youre saying that the modi government more socialist than the congress,1
sure there going tempering evms certain and its planned modizim modi aware his drastic defeat,1
modi already making his mark with king size campaigns like congress wont stand chance ,0
only modi can all,0
bjp scared rahuls income scheme,0
modi never said made any such promise nor any body would believe,0
just type the words ‘dear’ and ‘modi’ one tweet and watch the magic unfold engagement hate filled like other ,-1
professor the family here the extended fam abroad are returning money land their ancestors how are you planning get much money modi really ineffective couldnt unearth the treasure looted,1
lets all adopt stray modi and sponsor his politics fanastic returns  ,0
what one side have modi other side have rahul fucking hell god please protect country  ,-1
you prove modi every promised lacs pledge give you lacs right away please now else dont shamless fake news pedler,-1
yeh jitne bhi baat yeh baak rahehey woh puri tarah bjp sashan mein dekha gaya hey fastest reduction poverty recorded during upa and time and modi govt failed release any data poverty they actually put many poverty during ,0
bidas bolo least they showed that dream big where people were talking about thousand they showed them dream bigwhat congress giving @k for remain poor more poor you think @k enough atleast modi showed dream lac not thousands,-1
brother ’ all perception don’ think modi came power any fraud was elected the nation just because you hate him you will say whatever without and iota evidence cong only blamed evm but ran away like mouse when asked prove,-1
only always modi ,0
wow great you people are continuously crying modi his economic policies suddenly how india has more than enough money ,1
modi promised rs@ annually farmers budget bhakts great move modiji dil jeet liya yaarthis will empower farmers rahul promised minimum income guarantee rs@month every poor citizen india bhakts sala mufatkhor bana sabko luta desh paisa,1
used tissues airports allegedly have striking resemblance narendra modi end end marketing guru,1
who does kamra lick has kamra ever called any politician honest good person only tries show his calculation that modi the worst all doesnt lick the others these ppl rather than putting forward theirs are chanting advertisement called modi yuck,1
under modi rule male workforce shrinks for first time years ,1
nda will get seats bihar angootha lagwa ,0
bjp has nothing show they keep bringing pakistan from welfare state will become security state soon modi comes back power,0
just pray modi comes back the best bet for pakistan has already made the kashmir issue international soon things might take turn india doesnt needs any enemy enemy sitting dehli ruling all which good for pakistan,1
agree what will you call modis lakhs bluff and crore job per year,0
better prepare for immediate hearing bcs this election commission modi commission see tamilnadu they gave symbols nda parties whereas refused those oppose nda others,1
enjoy your honeymoonstay away from social media,1
may know concern rat belongs whom,0
vote can make the difference one vote can make all the difference anil kapoor answers modis election @ clarion call extends support his vote kar campaign via namo app ,0
question where modi say you have video him saying that promises transfer lac everyone’ account ,0
course all credit narender modi for weaponizing ordinary humans into hate machine ,-1
nope its jumla same like modis julma lacs,0
modi hasn’ always targeted muslims killed sikhs too yet some sikhs support him ,-1
abhi had modimns has ,0
good thank you ,1
video proof soon topple down modi government who befooled supreme court india ,-1
modi butcher gujarat modi butcher kashmir,0
good suggestion but why restrict only hate crimes why not all criminal acts btw did you make same suggestion inter alios kerala’ vijayan west bengal’ mamta ’ kamal nath well that you think modi alone can others are incapable unwilling,-1
sir modi also promised give lakhs@ crore employment and honest then why doesnt any press conference ,1
yes right modi poor very poor banaya hai,-1
one good reform modi did india abolished this attesting business gazetted officers most humiliating experience lining before gazetted officers attest your documents ending this colonial practice must welcomed,1
political party have had many jokers the guise chowkidar than modi’ bjp the last years you people justifies the name bjpbharateeya jokers party ,1
tested simple arithmetic then @ less than @rd the existing dbt under modi government which averages @ lakh annually what being claimed the congress party bluff announcement,-1
youre saying that the modi govt has more socialist schemes than what the congress party promising,1
india has become more assertive under foreign policy regional diplomacy economic vibrancy international outreach modi has catapulted india into higher orbit despite slow global economic growth india the only bright spot growing exponentially ,1
madhavan has made his quoted tweet modi pinned tweet ,0
atleast know about modi what failure and compulsive liar and yes didn’ get what expected from modi,-1
ashwinravi@ asks narendramodi allow cricketers cast their vote from the cities they are playing ,0
modis scheme insult farmer ,0
that the real frustration knows the people this country wants modi for again one can stop,1
pakistan suffered most humiliating defeat @ when modi was nowhere politics bjp was not even opposition army who fought war not bjp congress,1
knows that one more term and modi will like the singapore dear the people country knowsmodi right track knows modi will transform the country such extent where rogues like him cant fool people anymore knows will extinct,1
modi opens account for all indians economics ruhul wants pay @ per month crore people how possible this not economics ,1
modi trying become second ambedaker the cost bhrahmins,0
mns general secretary shalini thackeray demands ban narendra modi biopic hindi movie news times india the times india before you say something ask your husband raj declare the money extorted from film the film producers nalayak,1
this midi should have done but choose demo and demolished indian rural economy what rahul doing reenergising rural india will support agricultural production economics mms will understand modi cant,0
telecom revolution under modi govt govt spending rs@ crs from rs@ crs voice call rate paise from paise data rate rs@gb from rs@gb fdi telecom billion from billion optical fiber lakh villages from ,0
election season india modi selling tshirts rahul gandhi selling promises ,0
ensure government through our vote ensure govt need and deserve anupam kher responds modis vote kar appeal for the @ elections via namo app ,0
why not modi has given all indians @lakh now tell was jumla not ,0
please give one reason how narendra modi most powerful ,1
considerable opposition modis campaign from hindu highcastes who resent being labelled chowkidar sparked off criticism such labelling which brahmins cannot tolerate,1
only congress can think about poor peoplemodi only see ofter and think about adaniambhani like captlist people@ papulation india have faith rahul and pryinka they have many wishes from them,1
its modi lakhs every indian account @ls election rahul gandhi @yrs every poor indian people accountin @ electionwe will see woh wiing janta hearts modi fail already yrs gone zero money indian people accounts,-1
modi confirmed the nation theory nobody the right frame mind will talk against the theory now,1
wtf you hold constitutional post you are supposed neutral and above politics probably the first time guv has spoken like this openly because modi hai mumkin hai,-1
dont know about minimum income but can say about modi that cant give false statement ,-1
still modi can pull jamshedpur people vote for him and not candidate most the people are educated tata emp,1
have you seen the video where modi said that will neft lakhs every individuals account dont you think was said speculate the amount black money,-1
sadly for you economist profession why dont you pick the @ economic survey india under modi govt that argued for universal basic income ,-1
delhi prime minister narendra modi arrives bjp headquarters for the partys central election committee cec meeting ,0
you are worried about sakshi maharaj nomination then same way have you raised your concern who has given ticket imran masood who openly said that will cut modi pieces,0
kab tak bhagega will lose from anywhere nda will get seats bihar,0
khangress trying since ages but failed trust can will vote for modi ,-1
congress under mms lifted crore from poverty and under modi higher middle class now low class and low class back poverty better shut your jumalas ,1
modi ँ  फ bjp ँ there will votes less for bjp from family cant many frnds are upset for same but have joined bhi chokidaar movement and will get connected @,1
modi has started this and @ has been received eligible what new this scheme ghotala lag rahi ,1
look the affair the state with modi the helm for years,0
even can’ imagine how his life going without all the power that enjoying and all the manufactured modi chants would disappear oblivion,1
not single press conference modi entire years what one can expect from him ,1
wake modi finish the job ,0
nobody the history india has lied and bluffed and fooled the country much you narendra modi and amit shah,1
scamgress sorry congress shit modi again can bet life this know modi will come back uss chutiya pappu ghnata vote dengy log,-1
almost all money came back into the system with huge collateral damages rahul gandhi better person and will better than modi anyday,1
dear pai uncle please also oppose the tax rebate and subsidies given your rich friend the successive govt and this funds comes from that funds and please criticise modi for his tuglaki farman thats demonetisation ,1
and see the and community how they spend thier life amar jeet singh save them india ,0
prime minister narendra modi arrives bjp headquarters for the partys central election committee cec meeting ,0
shouting modi modi dare mla crush jaws,0
why are copying imran and modi the same tweet are you telling imran are bad pak usual monkey balancing,-1
modi has give@ lacs account keep asking him till@ then india sure persue @k,1
okwhat about mrmodi president,0
hey are teasing modihe only gave slogans which never implemented ,0
who will next like for rahul gandhi retweet for modi ,0
where were when modi fullform was filled with terrorists name,1
bjp loosing around seats more than @ seats bihar also gujratmaharashtra north east polling anti modi compare @ congress sweeping kerala dont understand how congress backfoot,1
bahut khub what can from nepal like modi not now since saw him years before media,0
modi will give lakhs bhakts modi modi modi raga will give thousand bhakts how that economically feasible lol pappu ,1
